contour_0
875,1737
873,1738
873,1740
872,1741
872,1745
870,1747
870,1751
868,1752
868,1753
867,1755
867,1756
866,1757
866,1763
865,1765
865,1767
863,1768
863,1770
862,1771
862,1801
861,1802
861,1823
860,1825
860,1868
858,1870
858,2290
860,2291
860,2321
861,2322
861,2358
862,2360
862,2381
863,2382
863,2385
865,2386
865,2390
866,2391
866,2396
867,2397
867,2398
868,2400
868,2401
870,2402
870,2405
871,2406
871,2408
872,2410
872,2411
873,2412
873,2415
875,2416
875,2418
877,2421
877,2422
878,2423
878,2426
880,2427
880,2430
881,2431
881,2432
882,2433
882,2435
883,2436
883,2437
886,2440
886,2441
888,2443
888,2446
891,2448
891,2450
892,2451
892,2452
893,2453
893,2455
898,2460
898,2461
901,2463
901,2465
903,2467
903,2468
908,2473
908,2475
917,2483
917,2485
918,2486
920,2486
921,2487
921,2488
937,2505
938,2505
953,2520
955,2520
957,2522
958,2522
961,2525
962,2525
970,2532
972,2532
977,2537
978,2537
981,2540
982,2540
983,2541
985,2541
988,2545
991,2545
993,2547
995,2547
997,2550
1000,2550
1002,2552
1003,2552
1006,2555
1008,2555
1011,2557
1013,2557
1015,2558
1016,2558
1020,2562
1022,2562
1023,2563
1026,2563
1027,2565
1028,2565
1030,2566
1032,2566
1035,2568
1036,2568
1037,2570
1038,2570
1040,2571
1041,2571
1042,2572
1046,2572
1047,2573
1048,2573
1050,2575
1053,2575
1055,2576
1057,2576
1060,2578
1062,2578
1063,2580
1067,2580
1068,2581
1072,2581
1073,2582
1075,2582
1076,2583
1078,2583
1080,2585
1086,2585
1088,2587
1092,2587
1093,2588
1097,2588
1098,2590
1106,2590
1107,2591
1108,2591
1110,2592
1113,2592
1115,2593
1125,2593
1126,2595
1130,2595
1131,2596
1133,2596
1135,2597
1138,2597
1140,2598
1170,2598
1171,2600
1285,2600
1286,2598
1338,2598
1340,2597
1346,2597
1347,2596
1348,2596
1350,2595
1357,2595
1358,2593
1368,2593
1370,2592
1371,2592
1372,2591
1373,2591
1375,2590
1385,2590
1386,2588
1388,2588
1390,2587
1391,2587
1392,2586
1393,2586
1395,2585
1401,2585
1402,2583
1405,2583
1407,2581
1412,2581
1413,2580
1416,2580
1417,2578
1420,2578
1422,2576
1426,2576
1427,2575
1430,2575
1431,2573
1432,2573
1433,2572
1436,2572
1437,2571
1440,2571
1441,2570
1442,2570
1443,2568
1445,2568
1446,2567
1447,2567
1448,2566
1451,2566
1452,2565
1453,2565
1455,2563
1456,2563
1457,2562
1460,2562
1463,2558
1465,2558
1466,2557
1468,2557
1470,2556
1471,2556
1472,2555
1473,2555
1476,2552
1478,2552
1481,2550
1482,2550
1483,2548
1485,2548
1486,2547
1487,2547
1490,2545
1491,2545
1492,2543
1493,2543
1496,2541
1497,2541
1500,2538
1501,2538
1502,2537
1503,2537
1508,2532
1510,2532
1512,2530
1513,2530
1516,2527
1517,2527
1523,2521
1525,2521
1532,2513
1533,2513
1540,2507
1541,2507
1557,2491
1557,2490
1566,2481
1566,2480
1571,2475
1571,2473
1576,2468
1576,2467
1578,2465
1578,2463
1581,2461
1581,2460
1585,2456
1585,2455
1587,2452
1587,2451
1588,2450
1588,2448
1591,2446
1591,2445
1592,2443
1592,2442
1593,2441
1593,2440
1595,2438
1595,2437
1597,2435
1597,2433
1598,2432
1598,2430
1601,2427
1601,2426
1602,2425
1602,2421
1605,2418
1605,2417
1607,2415
1607,2411
1608,2410
1608,2406
1611,2403
1611,2401
1612,2400
1612,2395
1613,2393
1613,2391
1615,2390
1615,2388
1616,2387
1616,2381
